"","DBN","School Name.x","Year.x","Percent_Attendance","Demographic Category","Demographic Variable","Percent_Chronically_Absent","School Name.y","Year.y","Total Enrollment","Grade 4","% Female","% Male","% Black","% White","% Students with Disabilities","% Poverty","Economic Need Index","G&T","Gen Ed","ICT","ICT & G&T","SC 12:1","SC 12:1:1","SC 15:1","SC 6:1:1","SC 8:1:1"
"9332","31R023","P.S. 023 Richmondtown","2017-18","95.7","All Students","All Students","10.2","P.S. 023 Richmondtown","2017-18",564,87,0.53,0.47,0.012,0.743,0.266,0.372,0.295,NA,24,30.5,NA,8,7.3,NA,NA,NA
"9333","31R023","P.S. 023 Richmondtown","2017-18","s","ELL Status","Not ELL","s","P.S. 023 Richmondtown","2017-18",564,87,0.53,0.47,0.012,0.743,0.266,0.372,0.295,NA,24,30.5,NA,8,7.3,NA,NA,NA
"9334","31R023","P.S. 023 Richmondtown","2017-18","96.0","SWD Status","Not SWD","9.8","P.S. 023 Richmondtown","2017-18",564,87,0.53,0.47,0.012,0.743,0.266,0.372,0.295,NA,24,30.5,NA,8,7.3,NA,NA,NA
"9335","31R023","P.S. 023 Richmondtown","2017-18","s","Ethnicity","Other","s","P.S. 023 Richmondtown","2017-18",564,87,0.53,0.47,0.012,0.743,0.266,0.372,0.295,NA,24,30.5,NA,8,7.3,NA,NA,NA
"9336","31R023","P.S. 023 Richmondtown","2017-18","96.3","Poverty","Not Poverty","6.5","P.S. 023 Richmondtown","2017-18",564,87,0.53,0.47,0.012,0.743,0.266,0.372,0.295,NA,24,30.5,NA,8,7.3,NA,NA,NA
"9337","31R023","P.S. 023 Richmondtown","2017-18","s","Ethnicity","Asian","s","P.S. 023 Richmondtown","2017-18",564,87,0.53,0.47,0.012,0.743,0.266,0.372,0.295,NA,24,30.5,NA,8,7.3,NA,NA,NA
"9338","31R023","P.S. 023 Richmondtown","2017-18","95.0","Gender","Male","11.4","P.S. 023 Richmondtown","2017-18",564,87,0.53,0.47,0.012,0.743,0.266,0.372,0.295,NA,24,30.5,NA,8,7.3,NA,NA,NA
"9339","31R023","P.S. 023 Richmondtown","2017-18","95.0","SWD Status","SWD","11.1","P.S. 023 Richmondtown","2017-18",564,87,0.53,0.47,0.012,0.743,0.266,0.372,0.295,NA,24,30.5,NA,8,7.3,NA,NA,NA
"9340","31R023","P.S. 023 Richmondtown","2017-18","s","ELL Status","ELL","s","P.S. 023 Richmondtown","2017-18",564,87,0.53,0.47,0.012,0.743,0.266,0.372,0.295,NA,24,30.5,NA,8,7.3,NA,NA,NA
"9341","31R023","P.S. 023 Richmondtown","2017-18","95.4","Ethnicity","White","10.8","P.S. 023 Richmondtown","2017-18",564,87,0.53,0.47,0.012,0.743,0.266,0.372,0.295,NA,24,30.5,NA,8,7.3,NA,NA,NA
"9342","31R026","P.S. 026 The Carteret School","2017-18","93.9","Gender","Male","4.8","P.S. 026 The Carteret School","2017-18",264,39,0.527,0.473,0.03,0.511,0.22,0.496,0.413,NA,20,19,NA,NA,NA,NA,NA,NA
"9343","31R026","P.S. 026 The Carteret School","2017-18","s","Ethnicity","Black","s","P.S. 026 The Carteret School","2017-18",264,39,0.527,0.473,0.03,0.511,0.22,0.496,0.413,NA,20,19,NA,NA,NA,NA,NA,NA
"9344","31R026","P.S. 026 The Carteret School","2017-18","94.9","SWD Status","Not SWD","16.1","P.S. 026 The Carteret School","2017-18",264,39,0.527,0.473,0.03,0.511,0.22,0.496,0.413,NA,20,19,NA,NA,NA,NA,NA,NA
"9345","31R026","P.S. 026 The Carteret School","2017-18","94.4","Gender","Female","27.3","P.S. 026 The Carteret School","2017-18",264,39,0.527,0.473,0.03,0.511,0.22,0.496,0.413,NA,20,19,NA,NA,NA,NA,NA,NA
"9346","31R026","P.S. 026 The Carteret School","2017-18","94.1","All Students","All Students","16.3","P.S. 026 The Carteret School","2017-18",264,39,0.527,0.473,0.03,0.511,0.22,0.496,0.413,NA,20,19,NA,NA,NA,NA,NA,NA
"9347","31R026","P.S. 026 The Carteret School","2017-18","s","ELL Status","ELL","s","P.S. 026 The Carteret School","2017-18",264,39,0.527,0.473,0.03,0.511,0.22,0.496,0.413,NA,20,19,NA,NA,NA,NA,NA,NA
"9348","31R026","P.S. 026 The Carteret School","2017-18","93.5","Poverty","Poverty","26.1","P.S. 026 The Carteret School","2017-18",264,39,0.527,0.473,0.03,0.511,0.22,0.496,0.413,NA,20,19,NA,NA,NA,NA,NA,NA
"9349","31R026","P.S. 026 The Carteret School","2017-18","92.0","SWD Status","SWD","16.7","P.S. 026 The Carteret School","2017-18",264,39,0.527,0.473,0.03,0.511,0.22,0.496,0.413,NA,20,19,NA,NA,NA,NA,NA,NA
"9350","31R026","P.S. 026 The Carteret School","2017-18","92.5","Ethnicity","Asian","16.7","P.S. 026 The Carteret School","2017-18",264,39,0.527,0.473,0.03,0.511,0.22,0.496,0.413,NA,20,19,NA,NA,NA,NA,NA,NA
"9351","31R026","P.S. 026 The Carteret School","2017-18","94.8","Poverty","Not Poverty","5.0","P.S. 026 The Carteret School","2017-18",264,39,0.527,0.473,0.03,0.511,0.22,0.496,0.413,NA,20,19,NA,NA,NA,NA,NA,NA
"9352","31R026","P.S. 026 The Carteret School","2017-18","94.0","Ethnicity","White","23.8","P.S. 026 The Carteret School","2017-18",264,39,0.527,0.473,0.03,0.511,0.22,0.496,0.413,NA,20,19,NA,NA,NA,NA,NA,NA
"9353","31R026","P.S. 026 The Carteret School","2017-18","s","ELL Status","Not ELL","s","P.S. 026 The Carteret School","2017-18",264,39,0.527,0.473,0.03,0.511,0.22,0.496,0.413,NA,20,19,NA,NA,NA,NA,NA,NA
"9354","31R026","P.S. 026 The Carteret School","2017-18","95.1","Ethnicity","Hispanic","7.1","P.S. 026 The Carteret School","2017-18",264,39,0.527,0.473,0.03,0.511,0.22,0.496,0.413,NA,20,19,NA,NA,NA,NA,NA,NA
"9355","31R026","P.S. 026 The Carteret School","2017-18","s","Ethnicity","Other","s","P.S. 026 The Carteret School","2017-18",264,39,0.527,0.473,0.03,0.511,0.22,0.496,0.413,NA,20,19,NA,NA,NA,NA,NA,NA
"9356","31R029","P.S. 029 Bardwell","2017-18","91.4","Ethnicity","Hispanic","32.0","P.S. 029 Bardwell","2017-18",644,92,0.453,0.547,0.079,0.491,0.207,0.531,0.454,NA,30.5,25,NA,NA,11.7,NA,NA,NA
"9357","31R029","P.S. 029 Bardwell","2017-18","s","Ethnicity","Other","s","P.S. 029 Bardwell","2017-18",644,92,0.453,0.547,0.079,0.491,0.207,0.531,0.454,NA,30.5,25,NA,NA,11.7,NA,NA,NA
"9358","31R029","P.S. 029 Bardwell","2017-18","94.7","Ethnicity","White","13.3","P.S. 029 Bardwell","2017-18",644,92,0.453,0.547,0.079,0.491,0.207,0.531,0.454,NA,30.5,25,NA,NA,11.7,NA,NA,NA
"9359","31R029","P.S. 029 Bardwell","2017-18","92.0","SWD Status","SWD","38.9","P.S. 029 Bardwell","2017-18",644,92,0.453,0.547,0.079,0.491,0.207,0.531,0.454,NA,30.5,25,NA,NA,11.7,NA,NA,NA
"9360","31R029","P.S. 029 Bardwell","2017-18","94.5","Gender","Male","14.8","P.S. 029 Bardwell","2017-18",644,92,0.453,0.547,0.079,0.491,0.207,0.531,0.454,NA,30.5,25,NA,NA,11.7,NA,NA,NA
"9361","31R029","P.S. 029 Bardwell","2017-18","95.9","Poverty","Not Poverty","5.3","P.S. 029 Bardwell","2017-18",644,92,0.453,0.547,0.079,0.491,0.207,0.531,0.454,NA,30.5,25,NA,NA,11.7,NA,NA,NA
"9362","31R029","P.S. 029 Bardwell","2017-18","93.5","Gender","Female","26.2","P.S. 029 Bardwell","2017-18",644,92,0.453,0.547,0.079,0.491,0.207,0.531,0.454,NA,30.5,25,NA,NA,11.7,NA,NA,NA
"9363","31R029","P.S. 029 Bardwell","2017-18","94.6","SWD Status","Not SWD","15.4","P.S. 029 Bardwell","2017-18",644,92,0.453,0.547,0.079,0.491,0.207,0.531,0.454,NA,30.5,25,NA,NA,11.7,NA,NA,NA
"9364","31R029","P.S. 029 Bardwell","2017-18","92.8","Poverty","Poverty","29.3","P.S. 029 Bardwell","2017-18",644,92,0.453,0.547,0.079,0.491,0.207,0.531,0.454,NA,30.5,25,NA,NA,11.7,NA,NA,NA
"9365","31R029","P.S. 029 Bardwell","2017-18","94.1","All Students","All Students","19.8","P.S. 029 Bardwell","2017-18",644,92,0.453,0.547,0.079,0.491,0.207,0.531,0.454,NA,30.5,25,NA,NA,11.7,NA,NA,NA
"9366","31R029","P.S. 029 Bardwell","2017-18","96.8","Ethnicity","Asian","10.5","P.S. 029 Bardwell","2017-18",644,92,0.453,0.547,0.079,0.491,0.207,0.531,0.454,NA,30.5,25,NA,NA,11.7,NA,NA,NA
"9367","31R029","P.S. 029 Bardwell","2017-18","s","Ethnicity","Black","s","P.S. 029 Bardwell","2017-18",644,92,0.453,0.547,0.079,0.491,0.207,0.531,0.454,NA,30.5,25,NA,NA,11.7,NA,NA,NA
"9368","31R029","P.S. 029 Bardwell","2017-18","94.6","ELL Status","ELL","25.0","P.S. 029 Bardwell","2017-18",644,92,0.453,0.547,0.079,0.491,0.207,0.531,0.454,NA,30.5,25,NA,NA,11.7,NA,NA,NA
"9369","31R029","P.S. 029 Bardwell","2017-18","94.0","ELL Status","Not ELL","19.3","P.S. 029 Bardwell","2017-18",644,92,0.453,0.547,0.079,0.491,0.207,0.531,0.454,NA,30.5,25,NA,NA,11.7,NA,NA,NA
"9370","31R030","P.S. 030 Westerleigh","2017-18","94.3","All Students","All Students","14.2","P.S. 030 Westerleigh","2017-18",822,132,0.484,0.516,0.024,0.605,0.234,0.36,0.32,NA,28,30,NA,7.3,6.7,NA,NA,NA
"9371","31R030","P.S. 030 Westerleigh","2017-18","93.9","Ethnicity","White","16.7","P.S. 030 Westerleigh","2017-18",822,132,0.484,0.516,0.024,0.605,0.234,0.36,0.32,NA,28,30,NA,7.3,6.7,NA,NA,NA
"9372","31R030","P.S. 030 Westerleigh","2017-18","s","Ethnicity","Other","s","P.S. 030 Westerleigh","2017-18",822,132,0.484,0.516,0.024,0.605,0.234,0.36,0.32,NA,28,30,NA,7.3,6.7,NA,NA,NA
"9373","31R030","P.S. 030 Westerleigh","2017-18","97.0","Ethnicity","Asian","6.3","P.S. 030 Westerleigh","2017-18",822,132,0.484,0.516,0.024,0.605,0.234,0.36,0.32,NA,28,30,NA,7.3,6.7,NA,NA,NA
"9374","31R030","P.S. 030 Westerleigh","2017-18","93.5","Ethnicity","Hispanic","13.8","P.S. 030 Westerleigh","2017-18",822,132,0.484,0.516,0.024,0.605,0.234,0.36,0.32,NA,28,30,NA,7.3,6.7,NA,NA,NA
"9375","31R030","P.S. 030 Westerleigh","2017-18","94.6","SWD Status","Not SWD","14.4","P.S. 030 Westerleigh","2017-18",822,132,0.484,0.516,0.024,0.605,0.234,0.36,0.32,NA,28,30,NA,7.3,6.7,NA,NA,NA
"9376","31R030","P.S. 030 Westerleigh","2017-18","93.6","SWD Status","SWD","13.5","P.S. 030 Westerleigh","2017-18",822,132,0.484,0.516,0.024,0.605,0.234,0.36,0.32,NA,28,30,NA,7.3,6.7,NA,NA,NA
"9377","31R030","P.S. 030 Westerleigh","2017-18","93.8","Poverty","Poverty","17.9","P.S. 030 Westerleigh","2017-18",822,132,0.484,0.516,0.024,0.605,0.234,0.36,0.32,NA,28,30,NA,7.3,6.7,NA,NA,NA
"9378","31R030","P.S. 030 Westerleigh","2017-18","s","Ethnicity","Black","s","P.S. 030 Westerleigh","2017-18",822,132,0.484,0.516,0.024,0.605,0.234,0.36,0.32,NA,28,30,NA,7.3,6.7,NA,NA,NA
"9379","31R030","P.S. 030 Westerleigh","2017-18","94.7","Poverty","Not Poverty","11.5","P.S. 030 Westerleigh","2017-18",822,132,0.484,0.516,0.024,0.605,0.234,0.36,0.32,NA,28,30,NA,7.3,6.7,NA,NA,NA
"9380","31R030","P.S. 030 Westerleigh","2017-18","94.9","Gender","Female","7.8","P.S. 030 Westerleigh","2017-18",822,132,0.484,0.516,0.024,0.605,0.234,0.36,0.32,NA,28,30,NA,7.3,6.7,NA,NA,NA
"9381","31R030","P.S. 030 Westerleigh","2017-18","93.9","Gender","Male","20.0","P.S. 030 Westerleigh","2017-18",822,132,0.484,0.516,0.024,0.605,0.234,0.36,0.32,NA,28,30,NA,7.3,6.7,NA,NA,NA
"9382","31R030","P.S. 030 Westerleigh","2017-18","93.1","ELL Status","ELL","12.5","P.S. 030 Westerleigh","2017-18",822,132,0.484,0.516,0.024,0.605,0.234,0.36,0.32,NA,28,30,NA,7.3,6.7,NA,NA,NA
"9383","31R030","P.S. 030 Westerleigh","2017-18","94.4","ELL Status","Not ELL","14.3","P.S. 030 Westerleigh","2017-18",822,132,0.484,0.516,0.024,0.605,0.234,0.36,0.32,NA,28,30,NA,7.3,6.7,NA,NA,NA
"9384","31R031","P.S. 031 William T. Davis","2017-18","86.2","Ethnicity","Hispanic","60.0","P.S. 031 William T. Davis","2017-18",388,63,0.461,0.539,0.459,0.057,0.353,0.91,0.93,NA,22,24,NA,12.5,9,NA,NA,7
"9385","31R031","P.S. 031 William T. Davis","2017-18","88.4","Ethnicity","Black","48.6","P.S. 031 William T. Davis","2017-18",388,63,0.461,0.539,0.459,0.057,0.353,0.91,0.93,NA,22,24,NA,12.5,9,NA,NA,7
"9386","31R031","P.S. 031 William T. Davis","2017-18","84.9","SWD Status","SWD","67.9","P.S. 031 William T. Davis","2017-18",388,63,0.461,0.539,0.459,0.057,0.353,0.91,0.93,NA,22,24,NA,12.5,9,NA,NA,7
"9387","31R031","P.S. 031 William T. Davis","2017-18","s","Ethnicity","Other","s","P.S. 031 William T. Davis","2017-18",388,63,0.461,0.539,0.459,0.057,0.353,0.91,0.93,NA,22,24,NA,12.5,9,NA,NA,7
"9388","31R031","P.S. 031 William T. Davis","2017-18","s","Ethnicity","White","s","P.S. 031 William T. Davis","2017-18",388,63,0.461,0.539,0.459,0.057,0.353,0.91,0.93,NA,22,24,NA,12.5,9,NA,NA,7
"9389","31R031","P.S. 031 William T. Davis","2017-18","88.0","Gender","Female","50.0","P.S. 031 William T. Davis","2017-18",388,63,0.461,0.539,0.459,0.057,0.353,0.91,0.93,NA,22,24,NA,12.5,9,NA,NA,7
"9390","31R031","P.S. 031 William T. Davis","2017-18","89.4","SWD Status","Not SWD","47.6","P.S. 031 William T. Davis","2017-18",388,63,0.461,0.539,0.459,0.057,0.353,0.91,0.93,NA,22,24,NA,12.5,9,NA,NA,7
"9391","31R031","P.S. 031 William T. Davis","2017-18","87.6","All Students","All Students","55.7","P.S. 031 William T. Davis","2017-18",388,63,0.461,0.539,0.459,0.057,0.353,0.91,0.93,NA,22,24,NA,12.5,9,NA,NA,7
"9392","31R031","P.S. 031 William T. Davis","2017-18","s","Poverty","Poverty","s","P.S. 031 William T. Davis","2017-18",388,63,0.461,0.539,0.459,0.057,0.353,0.91,0.93,NA,22,24,NA,12.5,9,NA,NA,7
"9393","31R031","P.S. 031 William T. Davis","2017-18","s","ELL Status","ELL","s","P.S. 031 William T. Davis","2017-18",388,63,0.461,0.539,0.459,0.057,0.353,0.91,0.93,NA,22,24,NA,12.5,9,NA,NA,7
"9394","31R031","P.S. 031 William T. Davis","2017-18","s","ELL Status","Not ELL","s","P.S. 031 William T. Davis","2017-18",388,63,0.461,0.539,0.459,0.057,0.353,0.91,0.93,NA,22,24,NA,12.5,9,NA,NA,7
"9395","31R031","P.S. 031 William T. Davis","2017-18","s","Poverty","Not Poverty","s","P.S. 031 William T. Davis","2017-18",388,63,0.461,0.539,0.459,0.057,0.353,0.91,0.93,NA,22,24,NA,12.5,9,NA,NA,7
"9396","31R031","P.S. 031 William T. Davis","2017-18","87.1","Gender","Male","61.8","P.S. 031 William T. Davis","2017-18",388,63,0.461,0.539,0.459,0.057,0.353,0.91,0.93,NA,22,24,NA,12.5,9,NA,NA,7
"9397","31R031","P.S. 031 William T. Davis","2017-18","s","Ethnicity","Asian","s","P.S. 031 William T. Davis","2017-18",388,63,0.461,0.539,0.459,0.057,0.353,0.91,0.93,NA,22,24,NA,12.5,9,NA,NA,7
"9398","31R032","P.S. 032 The Gifford School","2017-18","94.9","SWD Status","Not SWD","11.3","P.S. 032 The Gifford School","2017-18",674,109,0.47,0.53,0.007,0.755,0.277,0.329,0.305,NA,25,25.5,NA,11,12,NA,NA,NA
"9399","31R032","P.S. 032 The Gifford School","2017-18","93.7","SWD Status","SWD","26.7","P.S. 032 The Gifford School","2017-18",674,109,0.47,0.53,0.007,0.755,0.277,0.329,0.305,NA,25,25.5,NA,11,12,NA,NA,NA
"9400","31R032","P.S. 032 The Gifford School","2017-18","94.2","Gender","Male","20.3","P.S. 032 The Gifford School","2017-18",674,109,0.47,0.53,0.007,0.755,0.277,0.329,0.305,NA,25,25.5,NA,11,12,NA,NA,NA
"9401","31R032","P.S. 032 The Gifford School","2017-18","94.6","All Students","All Students","15.5","P.S. 032 The Gifford School","2017-18",674,109,0.47,0.53,0.007,0.755,0.277,0.329,0.305,NA,25,25.5,NA,11,12,NA,NA,NA
"9402","31R032","P.S. 032 The Gifford School","2017-18","98.7","Ethnicity","Asian","0.0","P.S. 032 The Gifford School","2017-18",674,109,0.47,0.53,0.007,0.755,0.277,0.329,0.305,NA,25,25.5,NA,11,12,NA,NA,NA
"9403","31R032","P.S. 032 The Gifford School","2017-18","95.1","Gender","Female","8.7","P.S. 032 The Gifford School","2017-18",674,109,0.47,0.53,0.007,0.755,0.277,0.329,0.305,NA,25,25.5,NA,11,12,NA,NA,NA
"9404","31R032","P.S. 032 The Gifford School","2017-18","s","ELL Status","ELL","s","P.S. 032 The Gifford School","2017-18",674,109,0.47,0.53,0.007,0.755,0.277,0.329,0.305,NA,25,25.5,NA,11,12,NA,NA,NA
"9405","31R032","P.S. 032 The Gifford School","2017-18","94.4","Ethnicity","White","15.9","P.S. 032 The Gifford School","2017-18",674,109,0.47,0.53,0.007,0.755,0.277,0.329,0.305,NA,25,25.5,NA,11,12,NA,NA,NA
"9406","31R032","P.S. 032 The Gifford School","2017-18","s","Ethnicity","Black","s","P.S. 032 The Gifford School","2017-18",674,109,0.47,0.53,0.007,0.755,0.277,0.329,0.305,NA,25,25.5,NA,11,12,NA,NA,NA
"9407","31R032","P.S. 032 The Gifford School","2017-18","93.8","Ethnicity","Hispanic","22.2","P.S. 032 The Gifford School","2017-18",674,109,0.47,0.53,0.007,0.755,0.277,0.329,0.305,NA,25,25.5,NA,11,12,NA,NA,NA
"9408","31R032","P.S. 032 The Gifford School","2017-18","s","Ethnicity","Other","s","P.S. 032 The Gifford School","2017-18",674,109,0.47,0.53,0.007,0.755,0.277,0.329,0.305,NA,25,25.5,NA,11,12,NA,NA,NA
"9409","31R032","P.S. 032 The Gifford School","2017-18","95.3","Poverty","Not Poverty","12.2","P.S. 032 The Gifford School","2017-18",674,109,0.47,0.53,0.007,0.755,0.277,0.329,0.305,NA,25,25.5,NA,11,12,NA,NA,NA
"9410","31R032","P.S. 032 The Gifford School","2017-18","93.1","Poverty","Poverty","22.2","P.S. 032 The Gifford School","2017-18",674,109,0.47,0.53,0.007,0.755,0.277,0.329,0.305,NA,25,25.5,NA,11,12,NA,NA,NA
"9411","31R032","P.S. 032 The Gifford School","2017-18","s","ELL Status","Not ELL","s","P.S. 032 The Gifford School","2017-18",674,109,0.47,0.53,0.007,0.755,0.277,0.329,0.305,NA,25,25.5,NA,11,12,NA,NA,NA
"9412","31R035","P.S. 35 The Clove Valley School","2017-18","s","Ethnicity","Other","s","P.S. 35 The Clove Valley School","2017-18",395,50,0.463,0.537,0.104,0.532,0.23,0.395,0.364,NA,25,NA,NA,NA,NA,NA,NA,NA
"9413","31R035","P.S. 35 The Clove Valley School","2017-18","95.4","Gender","Male","16.0","P.S. 35 The Clove Valley School","2017-18",395,50,0.463,0.537,0.104,0.532,0.23,0.395,0.364,NA,25,NA,NA,NA,NA,NA,NA,NA
"9414","31R035","P.S. 35 The Clove Valley School","2017-18","s","ELL Status","Not ELL","s","P.S. 35 The Clove Valley School","2017-18",395,50,0.463,0.537,0.104,0.532,0.23,0.395,0.364,NA,25,NA,NA,NA,NA,NA,NA,NA
"9415","31R035","P.S. 35 The Clove Valley School","2017-18","95.3","All Students","All Students","14.8","P.S. 35 The Clove Valley School","2017-18",395,50,0.463,0.537,0.104,0.532,0.23,0.395,0.364,NA,25,NA,NA,NA,NA,NA,NA,NA
"9416","31R035","P.S. 35 The Clove Valley School","2017-18","94.8","Poverty","Poverty","13.3","P.S. 35 The Clove Valley School","2017-18",395,50,0.463,0.537,0.104,0.532,0.23,0.395,0.364,NA,25,NA,NA,NA,NA,NA,NA,NA
"9417","31R035","P.S. 35 The Clove Valley School","2017-18","95.5","SWD Status","Not SWD","12.5","P.S. 35 The Clove Valley School","2017-18",395,50,0.463,0.537,0.104,0.532,0.23,0.395,0.364,NA,25,NA,NA,NA,NA,NA,NA,NA
"9418","31R035","P.S. 35 The Clove Valley School","2017-18","93.7","SWD Status","SWD","33.3","P.S. 35 The Clove Valley School","2017-18",395,50,0.463,0.537,0.104,0.532,0.23,0.395,0.364,NA,25,NA,NA,NA,NA,NA,NA,NA
"9419","31R035","P.S. 35 The Clove Valley School","2017-18","95.5","Poverty","Not Poverty","15.4","P.S. 35 The Clove Valley School","2017-18",395,50,0.463,0.537,0.104,0.532,0.23,0.395,0.364,NA,25,NA,NA,NA,NA,NA,NA,NA
"9420","31R035","P.S. 35 The Clove Valley School","2017-18","s","Ethnicity","Asian","s","P.S. 35 The Clove Valley School","2017-18",395,50,0.463,0.537,0.104,0.532,0.23,0.395,0.364,NA,25,NA,NA,NA,NA,NA,NA,NA
"9421","31R035","P.S. 35 The Clove Valley School","2017-18","s","Ethnicity","Black","s","P.S. 35 The Clove Valley School","2017-18",395,50,0.463,0.537,0.104,0.532,0.23,0.395,0.364,NA,25,NA,NA,NA,NA,NA,NA,NA
"9422","31R035","P.S. 35 The Clove Valley School","2017-18","92.7","Ethnicity","Hispanic","41.7","P.S. 35 The Clove Valley School","2017-18",395,50,0.463,0.537,0.104,0.532,0.23,0.395,0.364,NA,25,NA,NA,NA,NA,NA,NA,NA
"9423","31R035","P.S. 35 The Clove Valley School","2017-18","95.9","Ethnicity","White","5.9","P.S. 35 The Clove Valley School","2017-18",395,50,0.463,0.537,0.104,0.532,0.23,0.395,0.364,NA,25,NA,NA,NA,NA,NA,NA,NA
"9424","31R035","P.S. 35 The Clove Valley School","2017-18","95.2","Gender","Female","13.8","P.S. 35 The Clove Valley School","2017-18",395,50,0.463,0.537,0.104,0.532,0.23,0.395,0.364,NA,25,NA,NA,NA,NA,NA,NA,NA
"9425","31R035","P.S. 35 The Clove Valley School","2017-18","s","ELL Status","ELL","s","P.S. 35 The Clove Valley School","2017-18",395,50,0.463,0.537,0.104,0.532,0.23,0.395,0.364,NA,25,NA,NA,NA,NA,NA,NA,NA
"9426","31R036","P.S. 036 J. C. Drumgoole","2017-18","s","Ethnicity","Asian","s","P.S. 036 J. C. Drumgoole","2017-18",855,122,0.494,0.506,0.002,0.78,0.225,0.353,0.273,NA,31,29.3,NA,10,6,NA,NA,NA
"9427","31R036","P.S. 036 J. C. Drumgoole","2017-18","94.8","Ethnicity","White","11.8","P.S. 036 J. C. Drumgoole","2017-18",855,122,0.494,0.506,0.002,0.78,0.225,0.353,0.273,NA,31,29.3,NA,10,6,NA,NA,NA
"9428","31R036","P.S. 036 J. C. Drumgoole","2017-18","95.3","SWD Status","Not SWD","10.0","P.S. 036 J. C. Drumgoole","2017-18",855,122,0.494,0.506,0.002,0.78,0.225,0.353,0.273,NA,31,29.3,NA,10,6,NA,NA,NA
"9429","31R036","P.S. 036 J. C. Drumgoole","2017-18","95.3","Ethnicity","Hispanic","9.5","P.S. 036 J. C. Drumgoole","2017-18",855,122,0.494,0.506,0.002,0.78,0.225,0.353,0.273,NA,31,29.3,NA,10,6,NA,NA,NA
"9430","31R036","P.S. 036 J. C. Drumgoole","2017-18","s","Ethnicity","Other","s","P.S. 036 J. C. Drumgoole","2017-18",855,122,0.494,0.506,0.002,0.78,0.225,0.353,0.273,NA,31,29.3,NA,10,6,NA,NA,NA
"9431","31R036","P.S. 036 J. C. Drumgoole","2017-18","94.9","Gender","Female","13.3","P.S. 036 J. C. Drumgoole","2017-18",855,122,0.494,0.506,0.002,0.78,0.225,0.353,0.273,NA,31,29.3,NA,10,6,NA,NA,NA
"9432","31R036","P.S. 036 J. C. Drumgoole","2017-18","94.5","SWD Status","SWD","12.5","P.S. 036 J. C. Drumgoole","2017-18",855,122,0.494,0.506,0.002,0.78,0.225,0.353,0.273,NA,31,29.3,NA,10,6,NA,NA,NA
"9433","31R036","P.S. 036 J. C. Drumgoole","2017-18","95.3","Poverty","Not Poverty","8.8","P.S. 036 J. C. Drumgoole","2017-18",855,122,0.494,0.506,0.002,0.78,0.225,0.353,0.273,NA,31,29.3,NA,10,6,NA,NA,NA
"9434","31R036","P.S. 036 J. C. Drumgoole","2017-18","s","Ethnicity","Black","s","P.S. 036 J. C. Drumgoole","2017-18",855,122,0.494,0.506,0.002,0.78,0.225,0.353,0.273,NA,31,29.3,NA,10,6,NA,NA,NA
"9435","31R036","P.S. 036 J. C. Drumgoole","2017-18","95.1","All Students","All Students","10.7","P.S. 036 J. C. Drumgoole","2017-18",855,122,0.494,0.506,0.002,0.78,0.225,0.353,0.273,NA,31,29.3,NA,10,6,NA,NA,NA
"9436","31R036","P.S. 036 J. C. Drumgoole","2017-18","s","ELL Status","ELL","s","P.S. 036 J. C. Drumgoole","2017-18",855,122,0.494,0.506,0.002,0.78,0.225,0.353,0.273,NA,31,29.3,NA,10,6,NA,NA,NA
"9437","31R036","P.S. 036 J. C. Drumgoole","2017-18","95.2","Gender","Male","8.1","P.S. 036 J. C. Drumgoole","2017-18",855,122,0.494,0.506,0.002,0.78,0.225,0.353,0.273,NA,31,29.3,NA,10,6,NA,NA,NA
"9438","31R036","P.S. 036 J. C. Drumgoole","2017-18","94.6","Poverty","Poverty","14.3","P.S. 036 J. C. Drumgoole","2017-18",855,122,0.494,0.506,0.002,0.78,0.225,0.353,0.273,NA,31,29.3,NA,10,6,NA,NA,NA
"9439","31R036","P.S. 036 J. C. Drumgoole","2017-18","s","ELL Status","Not ELL","s","P.S. 036 J. C. Drumgoole","2017-18",855,122,0.494,0.506,0.002,0.78,0.225,0.353,0.273,NA,31,29.3,NA,10,6,NA,NA,NA
"9440","31R038","P.S. 038 George Cromwell","2017-18","s","Ethnicity","Asian","s","P.S. 038 George Cromwell","2017-18",376,64,0.521,0.479,0.035,0.492,0.207,0.705,0.575,NA,27,30,NA,NA,9,NA,NA,NA
"9441","31R038","P.S. 038 George Cromwell","2017-18","95.3","Gender","Female","15.6","P.S. 038 George Cromwell","2017-18",376,64,0.521,0.479,0.035,0.492,0.207,0.705,0.575,NA,27,30,NA,NA,9,NA,NA,NA
"9442","31R038","P.S. 038 George Cromwell","2017-18","s","Ethnicity","Black","s","P.S. 038 George Cromwell","2017-18",376,64,0.521,0.479,0.035,0.492,0.207,0.705,0.575,NA,27,30,NA,NA,9,NA,NA,NA
"9443","31R038","P.S. 038 George Cromwell","2017-18","94.5","Ethnicity","White","12.1","P.S. 038 George Cromwell","2017-18",376,64,0.521,0.479,0.035,0.492,0.207,0.705,0.575,NA,27,30,NA,NA,9,NA,NA,NA
"9444","31R038","P.S. 038 George Cromwell","2017-18","93.7","All Students","All Students","25.0","P.S. 038 George Cromwell","2017-18",376,64,0.521,0.479,0.035,0.492,0.207,0.705,0.575,NA,27,30,NA,NA,9,NA,NA,NA
