"","DBN","Percent_Attendance","Demographic.Variable","X..Poverty","borough","self_contained_option","X..Male","X..Black","X..Female","X..White","Total.Enrollment","Economic.Need.Index","Percent_Chronically_Absent","X..Students.with.Disabilities"
"3597","27Q105",89.4,"Not SWD",0.888,"Queens",1,0.523,0.628,0.477,0.015,815,0.937,"43.1",0.317
"3598","27Q105",91.4,"Not Poverty",0.888,"Queens",1,0.523,0.628,0.477,0.015,815,0.937,"30.8",0.317
"3599","27Q105",88.9,"Female",0.888,"Queens",1,0.523,0.628,0.477,0.015,815,0.937,"43.8",0.317
"3600","27Q105",89.1,"Hispanic",0.888,"Queens",1,0.523,0.628,0.477,0.015,815,0.937,"53.3",0.317
"3601","27Q105",89.4,"All Students",0.888,"Queens",1,0.523,0.628,0.477,0.015,815,0.937,"44.7",0.317
"3602","27Q105",89.4,"Black",0.888,"Queens",1,0.523,0.628,0.477,0.015,815,0.937,"40.4",0.317
"3603","27Q105",89.6,"Male",0.888,"Queens",1,0.523,0.628,0.477,0.015,815,0.937,"45.3",0.317
"3604","27Q105",89.1,"SWD",0.888,"Queens",1,0.523,0.628,0.477,0.015,815,0.937,"50.0",0.317
"3605","27Q114",91.8,"Poverty",0.245,"Queens",1,0.514,0.021,0.486,0.851,669,0.178,"25.0",0.233
"3606","27Q114",93.7,"Not Poverty",0.245,"Queens",1,0.514,0.021,0.486,0.851,669,0.178,"9.5",0.233
"3607","27Q114",93.3,"SWD",0.245,"Queens",1,0.514,0.021,0.486,0.851,669,0.178,"10.0",0.233
"3608","27Q114",93.5,"Male",0.245,"Queens",1,0.514,0.021,0.486,0.851,669,0.178,"16.7",0.233
"3609","27Q114",93.2,"Not SWD",0.245,"Queens",1,0.514,0.021,0.486,0.851,669,0.178,"15.8",0.233
"3610","27Q114",92.8,"Female",0.245,"Queens",1,0.514,0.021,0.486,0.851,669,0.178,"9.1",0.233
"3611","27Q114",93.2,"Not ELL",0.245,"Queens",1,0.514,0.021,0.486,0.851,669,0.178,"13.8",0.233
"3612","27Q114",93.2,"All Students",0.245,"Queens",1,0.514,0.021,0.486,0.851,669,0.178,"13.8",0.233
"3613","27Q124",94.7,"Hispanic",0.641,"Queens",1,0.523,0.2,0.477,0.03,1229,0.687,"17.2",0.124
"3614","27Q124",94.3,"Not Poverty",0.641,"Queens",1,0.523,0.2,0.477,0.03,1229,0.687,"16.1",0.124
"3615","27Q124",95.1,"Asian",0.641,"Queens",1,0.523,0.2,0.477,0.03,1229,0.687,"13.5",0.124
"3616","27Q124",89.5,"SWD",0.641,"Queens",1,0.523,0.2,0.477,0.03,1229,0.687,"45.0",0.124
"3617","27Q124",93.7,"Female",0.641,"Queens",1,0.523,0.2,0.477,0.03,1229,0.687,"16.9",0.124
"3618","27Q124",91.1,"Black",0.641,"Queens",1,0.523,0.2,0.477,0.03,1229,0.687,"28.1",0.124
"3619","27Q124",93.9,"Poverty",0.641,"Queens",1,0.523,0.2,0.477,0.03,1229,0.687,"19.2",0.124
"3620","27Q124",94.4,"Male",0.641,"Queens",1,0.523,0.2,0.477,0.03,1229,0.687,"18.8",0.124
"3621","27Q124",94.8,"Not SWD",0.641,"Queens",1,0.523,0.2,0.477,0.03,1229,0.687,"13.3",0.124
"3622","27Q124",94.1,"All Students",0.641,"Queens",1,0.523,0.2,0.477,0.03,1229,0.687,"17.9",0.124
"3623","27Q137",91.4,"Not SWD",0.889,"Queens",1,0.529,0.054,0.471,0.024,1890,0.718,"33.1",0.16
"3624","27Q137",89.3,"Hispanic",0.889,"Queens",1,0.529,0.054,0.471,0.024,1890,0.718,"44.1",0.16
"3625","27Q137",88.1,"SWD",0.889,"Queens",1,0.529,0.054,0.471,0.024,1890,0.718,"43.2",0.16
"3626","27Q137",90.6,"Male",0.889,"Queens",1,0.529,0.054,0.471,0.024,1890,0.718,"36.6",0.16
"3627","27Q137",91.4,"Female",0.889,"Queens",1,0.529,0.054,0.471,0.024,1890,0.718,"32.0",0.16
"3628","27Q137",90.6,"Black",0.889,"Queens",1,0.529,0.054,0.471,0.024,1890,0.718,"40.6",0.16
"3629","27Q137",90.8,"Poverty",0.889,"Queens",1,0.529,0.054,0.471,0.024,1890,0.718,"35.7",0.16
"3630","27Q137",88.7,"ELL",0.889,"Queens",1,0.529,0.054,0.471,0.024,1890,0.718,"44.3",0.16
"3631","27Q137",91.2,"Not ELL",0.889,"Queens",1,0.529,0.054,0.471,0.024,1890,0.718,"33.2",0.16
"3632","27Q137",89.2,"White",0.889,"Queens",1,0.529,0.054,0.471,0.024,1890,0.718,"38.5",0.16
"3633","27Q137",91.3,"Other",0.889,"Queens",1,0.529,0.054,0.471,0.024,1890,0.718,"41.4",0.16
"3634","27Q137",91.8,"Not Poverty",0.889,"Queens",1,0.529,0.054,0.471,0.024,1890,0.718,"27.2",0.16
"3635","27Q137",91,"All Students",0.889,"Queens",1,0.529,0.054,0.471,0.024,1890,0.718,"34.5",0.16
"3636","27Q137",91.9,"Asian",0.889,"Queens",1,0.529,0.054,0.471,0.024,1890,0.718,"28.2",0.16
"3637","27Q146",93.2,"Poverty",0.475,"Queens",1,0.485,0.021,0.515,0.54,678,0.32,"25.6",0.226
"3638","27Q146",93.4,"Female",0.475,"Queens",1,0.485,0.021,0.515,0.54,678,0.32,"22.0",0.226
"3639","27Q146",93.8,"White",0.475,"Queens",1,0.485,0.021,0.515,0.54,678,0.32,"16.3",0.226
"3640","27Q146",92.7,"Male",0.475,"Queens",1,0.485,0.021,0.515,0.54,678,0.32,"25.9",0.226
"3641","27Q146",93.2,"Not SWD",0.475,"Queens",1,0.485,0.021,0.515,0.54,678,0.32,"26.5",0.226
"3642","27Q146",93.1,"SWD",0.475,"Queens",1,0.485,0.021,0.515,0.54,678,0.32,"0.0",0.226
"3643","27Q146",93.1,"Not Poverty",0.475,"Queens",1,0.485,0.021,0.515,0.54,678,0.32,"21.1",0.226
"3644","27Q146",91.7,"Hispanic",0.475,"Queens",1,0.485,0.021,0.515,0.54,678,0.32,"35.0",0.226
"3645","27Q146",93.2,"All Students",0.475,"Queens",1,0.485,0.021,0.515,0.54,678,0.32,"23.4",0.226
"3646","27Q183",85.5,"Not SWD",0.928,"Queens",1,0.537,0.558,0.463,0.055,525,0.913,"37.5",0.356
"3647","27Q183",85.9,"Black",0.928,"Queens",1,0.537,0.558,0.463,0.055,525,0.913,"39.1",0.356
"3648","27Q183",86.2,"All Students",0.928,"Queens",1,0.537,0.558,0.463,0.055,525,0.913,"40.0",0.356
"3649","27Q183",88.2,"SWD",0.928,"Queens",1,0.537,0.558,0.463,0.055,525,0.913,"46.7",0.356
"3650","27Q183",84.2,"Hispanic",0.928,"Queens",1,0.537,0.558,0.463,0.055,525,0.913,"50.0",0.356
"3651","27Q183",85.3,"Male",0.928,"Queens",1,0.537,0.558,0.463,0.055,525,0.913,"43.3",0.356
"3652","27Q183",87.3,"Female",0.928,"Queens",1,0.537,0.558,0.463,0.055,525,0.913,"36.0",0.356
"3653","27Q183",91.8,"Not Poverty",0.928,"Queens",1,0.537,0.558,0.463,0.055,525,0.913,"33.3",0.356
"3654","27Q183",85.5,"Poverty",0.928,"Queens",1,0.537,0.558,0.463,0.055,525,0.913,"40.8",0.356
"3655","27Q202",94.3,"Poverty",0.812,"Queens",1,0.496,0.074,0.504,0.068,1097,0.702,"15.9",0.151
"3656","27Q202",96.3,"Asian",0.812,"Queens",1,0.496,0.074,0.504,0.068,1097,0.702,"6.9",0.151
"3657","27Q202",94.4,"Not ELL",0.812,"Queens",1,0.496,0.074,0.504,0.068,1097,0.702,"15.1",0.151
"3658","27Q202",93.9,"Male",0.812,"Queens",1,0.496,0.074,0.504,0.068,1097,0.702,"16.1",0.151
"3659","27Q202",94.6,"Not Poverty",0.812,"Queens",1,0.496,0.074,0.504,0.068,1097,0.702,"10.4",0.151
"3660","27Q202",94.9,"Female",0.812,"Queens",1,0.496,0.074,0.504,0.068,1097,0.702,"13.4",0.151
"3661","27Q202",94.4,"All Students",0.812,"Queens",1,0.496,0.074,0.504,0.068,1097,0.702,"14.8",0.151
"3662","27Q202",94.4,"ELL",0.812,"Queens",1,0.496,0.074,0.504,0.068,1097,0.702,"11.8",0.151
"3663","27Q202",93.3,"Hispanic",0.812,"Queens",1,0.496,0.074,0.504,0.068,1097,0.702,"18.6",0.151
"3664","27Q202",93.4,"White",0.812,"Queens",1,0.496,0.074,0.504,0.068,1097,0.702,"18.2",0.151
"3665","27Q207",92.8,"Poverty",0.356,"Queens",0,0.51,0.013,0.49,0.759,680,0.178,"13.3",0.2
"3666","27Q207",93.5,"White",0.356,"Queens",0,0.51,0.013,0.49,0.759,680,0.178,"12.7",0.2
"3667","27Q207",93.8,"Not Poverty",0.356,"Queens",0,0.51,0.013,0.49,0.759,680,0.178,"15.1",0.2
"3668","27Q207",92.6,"SWD",0.356,"Queens",0,0.51,0.013,0.49,0.759,680,0.178,"14.3",0.2
"3669","27Q207",93.5,"Not SWD",0.356,"Queens",0,0.51,0.013,0.49,0.759,680,0.178,"14.5",0.2
"3670","27Q207",93.4,"Not ELL",0.356,"Queens",0,0.51,0.013,0.49,0.759,680,0.178,"14.5",0.2
"3671","27Q207",93.7,"Male",0.356,"Queens",0,0.51,0.013,0.49,0.759,680,0.178,"11.4",0.2
"3672","27Q207",93.7,"Hispanic",0.356,"Queens",0,0.51,0.013,0.49,0.759,680,0.178,"20.0",0.2
"3673","27Q207",93.1,"Female",0.356,"Queens",0,0.51,0.013,0.49,0.759,680,0.178,"17.9",0.2
"3674","27Q207",93.4,"All Students",0.356,"Queens",0,0.51,0.013,0.49,0.759,680,0.178,"14.5",0.2
"3675","27Q210",90.4,"All Students",0.857,"Queens",1,0.529,0.051,0.471,0.036,1880,0.775,"35.4",0.166
"3676","27Q210",89.9,"Not Poverty",0.857,"Queens",1,0.529,0.051,0.471,0.036,1880,0.775,"36.1",0.166
"3677","27Q210",90.8,"Female",0.857,"Queens",1,0.529,0.051,0.471,0.036,1880,0.775,"35.7",0.166
"3678","27Q210",90,"Male",0.857,"Queens",1,0.529,0.051,0.471,0.036,1880,0.775,"35.2",0.166
"3679","27Q210",90.5,"Poverty",0.857,"Queens",1,0.529,0.051,0.471,0.036,1880,0.775,"35.3",0.166
"3680","27Q210",87.7,"SWD",0.857,"Queens",1,0.529,0.051,0.471,0.036,1880,0.775,"44.7",0.166
"3681","27Q210",91.4,"Asian",0.857,"Queens",1,0.529,0.051,0.471,0.036,1880,0.775,"31.0",0.166
"3682","27Q210",90.8,"Black",0.857,"Queens",1,0.529,0.051,0.471,0.036,1880,0.775,"32.6",0.166
"3683","27Q210",90.3,"Other",0.857,"Queens",1,0.529,0.051,0.471,0.036,1880,0.775,"50.0",0.166
"3684","27Q210",88.1,"White",0.857,"Queens",1,0.529,0.051,0.471,0.036,1880,0.775,"47.1",0.166
"3685","27Q210",90.9,"Not SWD",0.857,"Queens",1,0.529,0.051,0.471,0.036,1880,0.775,"33.7",0.166
"3686","27Q210",90,"Hispanic",0.857,"Queens",1,0.529,0.051,0.471,0.036,1880,0.775,"36.6",0.166
"3687","27Q210",90,"ELL",0.857,"Queens",1,0.529,0.051,0.471,0.036,1880,0.775,"37.6",0.166
"3688","27Q210",90.5,"Not ELL",0.857,"Queens",1,0.529,0.051,0.471,0.036,1880,0.775,"35.0",0.166
"3689","27Q226",91.9,"Black",0.91,"Queens",1,0.516,0.382,0.484,0.019,916,0.711,"29.1",0.209
"3690","27Q226",91.8,"Female",0.91,"Queens",1,0.516,0.382,0.484,0.019,916,0.711,"27.2",0.209
"3691","27Q226",91.9,"Asian",0.91,"Queens",1,0.516,0.382,0.484,0.019,916,0.711,"23.5",0.209
"3692","27Q226",91.2,"Male",0.91,"Queens",1,0.516,0.382,0.484,0.019,916,0.711,"32.3",0.209
"3693","27Q226",92.3,"Not SWD",0.91,"Queens",1,0.516,0.382,0.484,0.019,916,0.711,"26.0",0.209
"3694","27Q226",91.7,"Poverty",0.91,"Queens",1,0.516,0.382,0.484,0.019,916,0.711,"30.0",0.209
"3695","27Q226",91.8,"Not ELL",0.91,"Queens",1,0.516,0.382,0.484,0.019,916,0.711,"28.7",0.209
"3696","27Q226",88,"SWD",0.91,"Queens",1,0.516,0.382,0.484,0.019,916,0.711,"45.7",0.209
"3697","27Q226",91.9,"Other",0.91,"Queens",1,0.516,0.382,0.484,0.019,916,0.711,"24.2",0.209
"3698","27Q226",89.6,"Not Poverty",0.91,"Queens",1,0.516,0.382,0.484,0.019,916,0.711,"29.4",0.209
"3699","27Q226",91.5,"All Students",0.91,"Queens",1,0.516,0.382,0.484,0.019,916,0.711,"30.0",0.209
"3700","27Q226",86.9,"ELL",0.91,"Queens",1,0.516,0.382,0.484,0.019,916,0.711,"47.8",0.209
"3701","27Q232",91.6,"SWD",0.627,"Queens",1,0.509,0.085,0.491,0.334,970,0.499,"35.7",0.196
"3702","27Q232",95.6,"Not SWD",0.627,"Queens",1,0.509,0.085,0.491,0.334,970,0.499,"10.1",0.196
"3703","27Q232",95,"White",0.627,"Queens",1,0.509,0.085,0.491,0.334,970,0.499,"9.1",0.196
"3704","27Q232",95.6,"Female",0.627,"Queens",1,0.509,0.085,0.491,0.334,970,0.499,"9.8",0.196
"3705","27Q232",95.1,"Not ELL",0.627,"Queens",1,0.509,0.085,0.491,0.334,970,0.499,"13.6",0.196
"3706","27Q232",94.6,"Hispanic",0.627,"Queens",1,0.509,0.085,0.491,0.334,970,0.499,"20.4",0.196
"3707","27Q232",95.7,"Not Poverty",0.627,"Queens",1,0.509,0.085,0.491,0.334,970,0.499,"4.7",0.196
"3708","27Q232",97,"Asian",0.627,"Queens",1,0.509,0.085,0.491,0.334,970,0.499,"0.0",0.196
"3709","27Q232",94.6,"Male",0.627,"Queens",1,0.509,0.085,0.491,0.334,970,0.499,"17.3",0.196
"3710","27Q232",95.1,"All Students",0.627,"Queens",1,0.509,0.085,0.491,0.334,970,0.499,"13.6",0.196
"3711","27Q232",94.7,"Poverty",0.627,"Queens",1,0.509,0.085,0.491,0.334,970,0.499,"20.0",0.196
"3712","27Q262",93,"Male",0.736,"Queens",0,0.466,0.429,0.534,0.12,888,0.649,"22.0",0.131
"3713","27Q262",93,"Not SWD",0.736,"Queens",0,0.466,0.429,0.534,0.12,888,0.649,"25.0",0.131
"3714","27Q262",92.4,"Hispanic",0.736,"Queens",0,0.466,0.429,0.534,0.12,888,0.649,"29.4",0.131
"3715","27Q262",93.7,"Black",0.736,"Queens",0,0.466,0.429,0.534,0.12,888,0.649,"20.0",0.131
"3716","27Q262",93.2,"All Students",0.736,"Queens",0,0.466,0.429,0.534,0.12,888,0.649,"23.5",0.131
"3717","27Q262",93.6,"White",0.736,"Queens",0,0.466,0.429,0.534,0.12,888,0.649,"13.3",0.131
"3718","27Q262",93.7,"SWD",0.736,"Queens",0,0.466,0.429,0.534,0.12,888,0.649,"16.7",0.131
"3719","27Q262",93.5,"Not Poverty",0.736,"Queens",0,0.466,0.429,0.534,0.12,888,0.649,"21.7",0.131
"3720","27Q262",93.3,"Female",0.736,"Queens",0,0.466,0.429,0.534,0.12,888,0.649,"25.0",0.131
"3721","27Q262",93.1,"Poverty",0.736,"Queens",0,0.466,0.429,0.534,0.12,888,0.649,"24.0",0.131
"3722","27Q282",97.1,"Asian",0.852,"Queens",0,0.489,0.5,0.511,0.023,264,0.756,"0.0",0.163
"3723","27Q282",96.5,"Black",0.852,"Queens",0,0.489,0.5,0.511,0.023,264,0.756,"4.3",0.163
"3724","27Q297",92,"All Students",0.921,"Queens",1,0.511,0.347,0.489,0.016,366,0.643,"26.0",0.205
"3725","27Q297",92.8,"Male",0.921,"Queens",1,0.511,0.347,0.489,0.016,366,0.643,"16.7",0.205
"3726","27Q297",93.3,"ELL",0.921,"Queens",1,0.511,0.347,0.489,0.016,366,0.643,"30.0",0.205
"3727","27Q297",92.6,"Not SWD",0.921,"Queens",1,0.511,0.347,0.489,0.016,366,0.643,"24.8",0.205
"3728","27Q297",89,"SWD",0.921,"Queens",1,0.511,0.347,0.489,0.016,366,0.643,"31.8",0.205
"3729","27Q297",91.9,"Poverty",0.921,"Queens",1,0.511,0.347,0.489,0.016,366,0.643,"25.9",0.205
"3730","27Q297",94.4,"Asian",0.921,"Queens",1,0.511,0.347,0.489,0.016,366,0.643,"12.8",0.205
"3731","27Q297",92.4,"Not Poverty",0.921,"Queens",1,0.511,0.347,0.489,0.016,366,0.643,"27.3",0.205
"3732","27Q297",91.9,"Not ELL",0.921,"Queens",1,0.511,0.347,0.489,0.016,366,0.643,"25.6",0.205
"3733","27Q297",91.1,"Female",0.921,"Queens",1,0.511,0.347,0.489,0.016,366,0.643,"36.1",0.205
"3734","27Q297",92.1,"Hispanic",0.921,"Queens",1,0.511,0.347,0.489,0.016,366,0.643,"33.3",0.205
"3735","27Q297",89.5,"Black",0.921,"Queens",1,0.511,0.347,0.489,0.016,366,0.643,"32.6",0.205
"3736","27Q309",91.4,"Not SWD",0.8,"Queens",0,0.509,0.432,0.491,0.039,639,0.808,"23.5",0.156
"3737","27Q309",90.2,"White",0.8,"Queens",0,0.509,0.432,0.491,0.039,639,0.808,"16.7",0.156
"3738","27Q309",90.1,"SWD",0.8,"Queens",0,0.509,0.432,0.491,0.039,639,0.808,"25.0",0.156
"3739","27Q309",91.3,"All Students",0.8,"Queens",0,0.509,0.432,0.491,0.039,639,0.808,"23.7",0.156
"3740","27Q309",90.5,"Not ELL",0.8,"Queens",0,0.509,0.432,0.491,0.039,639,0.808,"27.9",0.156
"3741","27Q309",92.7,"Male",0.8,"Queens",0,0.509,0.432,0.491,0.039,639,0.808,"19.0",0.156
"3742","27Q309",90.6,"Poverty",0.8,"Queens",0,0.509,0.432,0.491,0.039,639,0.808,"27.9",0.156
"3743","27Q309",89.5,"Female",0.8,"Queens",0,0.509,0.432,0.491,0.039,639,0.808,"29.4",0.156
"3744","27Q309",92.5,"Hispanic",0.8,"Queens",0,0.509,0.432,0.491,0.039,639,0.808,"26.5",0.156
"3745","27Q309",89.9,"Black",0.8,"Queens",0,0.509,0.432,0.491,0.039,639,0.808,"21.4",0.156
"3746","27Q309",94.1,"Not Poverty",0.8,"Queens",0,0.509,0.432,0.491,0.039,639,0.808,"6.7",0.156
"3747","27Q309",94.5,"ELL",0.8,"Queens",0,0.509,0.432,0.491,0.039,639,0.808,"6.7",0.156
"3748","27Q318",89.8,"Male",0.912,"Queens",0,0.504,0.509,0.496,0.083,228,0.775,"42.5",0.272
"3749","27Q318",89.3,"Black",0.912,"Queens",0,0.504,0.509,0.496,0.083,228,0.775,"43.6",0.272
"3750","27Q318",89.5,"Poverty",0.912,"Queens",0,0.504,0.509,0.496,0.083,228,0.775,"37.8",0.272
"3751","27Q318",90,"Not SWD",0.912,"Queens",0,0.504,0.509,0.496,0.083,228,0.775,"36.7",0.272
"3752","27Q318",88.8,"Hispanic",0.912,"Queens",0,0.504,0.509,0.496,0.083,228,0.775,"37.5",0.272
"3753","27Q318",89.4,"Female",0.912,"Queens",0,0.504,0.509,0.496,0.083,228,0.775,"34.1",0.272
"3754","27Q318",88.3,"SWD",0.912,"Queens",0,0.504,0.509,0.496,0.083,228,0.775,"42.9",0.272
"3755","27Q318",89.6,"All Students",0.912,"Queens",0,0.504,0.509,0.496,0.083,228,0.775,"38.3",0.272
"3756","27Q318",90.9,"Not Poverty",0.912,"Queens",0,0.504,0.509,0.496,0.083,228,0.775,"42.9",0.272
"3757","27Q319",92.7,"Male",0.836,"Queens",1,0.532,0.563,0.468,0.022,359,0.833,"26.5",0.22
"3758","27Q319",92.4,"Not ELL",0.836,"Queens",1,0.532,0.563,0.468,0.022,359,0.833,"30.3",0.22
"3759","27Q319",90.2,"SWD",0.836,"Queens",1,0.532,0.563,0.468,0.022,359,0.833,"55.0",0.22
"3760","27Q319",94.5,"ELL",0.836,"Queens",1,0.532,0.563,0.468,0.022,359,0.833,"5.9",0.22
"3761","27Q319",93.2,"Black",0.836,"Queens",1,0.532,0.563,0.468,0.022,359,0.833,"29.4",0.22
"3762","27Q319",92.6,"Female",0.836,"Queens",1,0.532,0.563,0.468,0.022,359,0.833,"27.6",0.22
"3763","27Q319",93.1,"Not SWD",0.836,"Queens",1,0.532,0.563,0.468,0.022,359,0.833,"21.7",0.22
"3764","27Q319",92.7,"All Students",0.836,"Queens",1,0.532,0.563,0.468,0.022,359,0.833,"27.0",0.22
"3765","27Q319",94.6,"Not Poverty",0.836,"Queens",1,0.532,0.563,0.468,0.022,359,0.833,"6.9",0.22
"3766","27Q319",92.1,"Poverty",0.836,"Queens",1,0.532,0.563,0.468,0.022,359,0.833,"33.0",0.22
"3767","27Q319",91.7,"Hispanic",0.836,"Queens",1,0.532,0.563,0.468,0.022,359,0.833,"26.9",0.22
"3768","27Q323",96.3,"Not ELL",0.481,"Queens",0,0.427,0.168,0.573,0.42,1376,0.346,"6.1",0.113
"3769","27Q323",96.3,"Not Poverty",0.481,"Queens",0,0.427,0.168,0.573,0.42,1376,0.346,"3.8",0.113
"3770","27Q323",97,"Other",0.481,"Queens",0,0.427,0.168,0.573,0.42,1376,0.346,"0.0",0.113
"3771","27Q323",97.1,"Black",0.481,"Queens",0,0.427,0.168,0.573,0.42,1376,0.346,"5.4",0.113
"3772","27Q323",97.5,"Asian",0.481,"Queens",0,0.427,0.168,0.573,0.42,1376,0.346,"2.1",0.113
"3773","27Q323",97,"Hispanic",0.481,"Queens",0,0.427,0.168,0.573,0.42,1376,0.346,"7.7",0.113
"3774","27Q323",96.3,"All Students",0.481,"Queens",0,0.427,0.168,0.573,0.42,1376,0.346,"6.1",0.113
"3775","27Q323",96.4,"Not SWD",0.481,"Queens",0,0.427,0.168,0.573,0.42,1376,0.346,"5.4",0.113
"3776","27Q323",95.1,"White",0.481,"Queens",0,0.427,0.168,0.573,0.42,1376,0.346,"8.0",0.113
"3777","27Q323",96.3,"Poverty",0.481,"Queens",0,0.427,0.168,0.573,0.42,1376,0.346,"9.1",0.113
"3778","27Q323",95.4,"SWD",0.481,"Queens",0,0.427,0.168,0.573,0.42,1376,0.346,"11.5",0.113
"3779","27Q323",96.2,"Female",0.481,"Queens",0,0.427,0.168,0.573,0.42,1376,0.346,"6.8",0.113
"3780","27Q323",96.4,"Male",0.481,"Queens",0,0.427,0.168,0.573,0.42,1376,0.346,"5.1",0.113
"3781","27Q333",95.8,"Male",0.797,"Queens",1,0.463,0.699,0.537,0.021,428,0.706,"9.1",0.072
"3782","27Q333",95.6,"Black",0.797,"Queens",1,0.463,0.699,0.537,0.021,428,0.706,"10.0",0.072
"3783","27Q333",95.8,"All Students",0.797,"Queens",1,0.463,0.699,0.537,0.021,428,0.706,"10.0",0.072
"3784","27Q333",95.7,"Female",0.797,"Queens",1,0.463,0.699,0.537,0.021,428,0.706,"10.5",0.072
"3785","27Q333",94.8,"Not Poverty",0.797,"Queens",1,0.463,0.699,0.537,0.021,428,0.706,"9.1",0.072
"3786","27Q333",95.8,"Not ELL",0.797,"Queens",1,0.463,0.699,0.537,0.021,428,0.706,"10.0",0.072
"3787","27Q333",96.3,"Poverty",0.797,"Queens",1,0.463,0.699,0.537,0.021,428,0.706,"10.5",0.072
"3788","28Q008",92.1,"ELL",0.906,"Queens",0,0.507,0.448,0.493,0.009,339,0.8,"38.9",0.201
"3789","28Q008",91.2,"Female",0.906,"Queens",0,0.507,0.448,0.493,0.009,339,0.8,"21.8",0.201
"3790","28Q008",91.1,"Hispanic",0.906,"Queens",0,0.507,0.448,0.493,0.009,339,0.8,"45.5",0.201
"3791","28Q008",90.8,"Not ELL",0.906,"Queens",0,0.507,0.448,0.493,0.009,339,0.8,"28.1",0.201
"3792","28Q008",90.5,"Black",0.906,"Queens",0,0.507,0.448,0.493,0.009,339,0.8,"20.0",0.201
"3793","28Q008",92.8,"Not Poverty",0.906,"Queens",0,0.507,0.448,0.493,0.009,339,0.8,"41.7",0.201
"3794","28Q008",86.3,"SWD",0.906,"Queens",0,0.507,0.448,0.493,0.009,339,0.8,"31.8",0.201
"3795","28Q008",93.1,"Other",0.906,"Queens",0,0.507,0.448,0.493,0.009,339,0.8,"29.4",0.201
"3796","28Q008",90.8,"Poverty",0.906,"Queens",0,0.507,0.448,0.493,0.009,339,0.8,"28.4",0.201
"3797","28Q008",92.2,"Not SWD",0.906,"Queens",0,0.507,0.448,0.493,0.009,339,0.8,"29.4",0.201
"3798","28Q008",90.8,"Male",0.906,"Queens",0,0.507,0.448,0.493,0.009,339,0.8,"38.5",0.201
"3799","28Q008",91,"All Students",0.906,"Queens",0,0.507,0.448,0.493,0.009,339,0.8,"29.9",0.201
"3800","28Q008",90.2,"Asian",0.906,"Queens",0,0.507,0.448,0.493,0.009,339,0.8,"38.9",0.201
"3801","28Q072",87.7,"All Students",0.821,"Queens",1,0.528,0.685,0.472,0.021,375,0.76,"47.1",0.288
"3802","28Q072",87.4,"Not ELL",0.821,"Queens",1,0.528,0.685,0.472,0.021,375,0.76,"48.1",0.288
"3803","28Q072",88.7,"Not SWD",0.821,"Queens",1,0.528,0.685,0.472,0.021,375,0.76,"38.0",0.288
"3804","28Q072",85.5,"Asian",0.821,"Queens",1,0.528,0.685,0.472,0.021,375,0.76,"60.0",0.288
"3805","28Q072",87.9,"Male",0.821,"Queens",1,0.528,0.685,0.472,0.021,375,0.76,"42.5",0.288
"3806","28Q072",85.1,"SWD",0.821,"Queens",1,0.528,0.685,0.472,0.021,375,0.76,"70.0",0.288
"3807","28Q072",92.5,"ELL",0.821,"Queens",1,0.528,0.685,0.472,0.021,375,0.76,"33.3",0.288
"3808","28Q072",87.7,"Black",0.821,"Queens",1,0.528,0.685,0.472,0.021,375,0.76,"44.9",0.288
"3809","28Q072",87.6,"Hispanic",0.821,"Queens",1,0.528,0.685,0.472,0.021,375,0.76,"56.3",0.288
"3810","28Q072",87.5,"Female",0.821,"Queens",1,0.528,0.685,0.472,0.021,375,0.76,"53.3",0.288
"3811","28Q072",87.7,"Poverty",0.821,"Queens",1,0.528,0.685,0.472,0.021,375,0.76,"47.7",0.288
"3812","28Q072",87.8,"Not Poverty",0.821,"Queens",1,0.528,0.685,0.472,0.021,375,0.76,"44.8",0.288
"3813","28Q157",94.9,"Not Poverty",0.551,"Queens",1,0.501,0.081,0.499,0.405,1636,0.448,"14.6",0.145
"3814","28Q157",94.9,"Female",0.551,"Queens",1,0.501,0.081,0.499,0.405,1636,0.448,"12.9",0.145
"3815","28Q157",96.2,"Other",0.551,"Queens",1,0.501,0.081,0.499,0.405,1636,0.448,"15.8",0.145
"3816","28Q157",93.9,"White",0.551,"Queens",1,0.501,0.081,0.499,0.405,1636,0.448,"20.2",0.145
"3817","28Q157",94.7,"Not ELL",0.551,"Queens",1,0.501,0.081,0.499,0.405,1636,0.448,"15.5",0.145
"3818","28Q157",94.5,"All Students",0.551,"Queens",1,0.501,0.081,0.499,0.405,1636,0.448,"16.3",0.145
"3819","28Q157",94.1,"Male",0.551,"Queens",1,0.501,0.081,0.499,0.405,1636,0.448,"19.9",0.145
"3820","28Q157",93.6,"Hispanic",0.551,"Queens",1,0.501,0.081,0.499,0.405,1636,0.448,"18.5",0.145
"3821","28Q157",93.1,"ELL",0.551,"Queens",1,0.501,0.081,0.499,0.405,1636,0.448,"23.2",0.145
"3822","28Q157",96.6,"Asian",0.551,"Queens",1,0.501,0.081,0.499,0.405,1636,0.448,"6.3",0.145
"3823","28Q157",93.4,"Black",0.551,"Queens",1,0.501,0.081,0.499,0.405,1636,0.448,"19.0",0.145
"3824","28Q157",94.2,"Poverty",0.551,"Queens",1,0.501,0.081,0.499,0.405,1636,0.448,"17.9",0.145
"3825","28Q157",94.8,"Not SWD",0.551,"Queens",1,0.501,0.081,0.499,0.405,1636,0.448,"14.9",0.145
