"","DBN","School Name.x","Year.x","Percent_Attendance","Demographic Category","Demographic Variable","School Name.y","Year.y","Total Enrollment","Grade 3","% Female","% Male","% Black","% White","% Students with Disabilities","% Poverty","Economic Need Index","G&T","Gen Ed","ICT","ICT & G&T","SC 12:1","SC 12:1:1","SC 15:1","SC 6:1:1","SC 8:1:1"
"9280","30Q171","P.S. 171 Peter G. Van Alst","2017-18","89.6","Gender","Female","P.S. 171 Peter G. Van Alst","2017-18",503,65,0.495,0.505,0.272,0.062,0.223,0.93,0.879,NA,19.5,24,NA,NA,9.3,NA,NA,NA
"9281","30Q171","P.S. 171 Peter G. Van Alst","2017-18","s","Ethnicity","Other","P.S. 171 Peter G. Van Alst","2017-18",503,65,0.495,0.505,0.272,0.062,0.223,0.93,0.879,NA,19.5,24,NA,NA,9.3,NA,NA,NA
"9282","30Q171","P.S. 171 Peter G. Van Alst","2017-18","87.6","Ethnicity","Black","P.S. 171 Peter G. Van Alst","2017-18",503,65,0.495,0.505,0.272,0.062,0.223,0.93,0.879,NA,19.5,24,NA,NA,9.3,NA,NA,NA
"9283","30Q171","P.S. 171 Peter G. Van Alst","2017-18","s","Ethnicity","White","P.S. 171 Peter G. Van Alst","2017-18",503,65,0.495,0.505,0.272,0.062,0.223,0.93,0.879,NA,19.5,24,NA,NA,9.3,NA,NA,NA
"9284","30Q171","P.S. 171 Peter G. Van Alst","2017-18","90.8","Ethnicity","Hispanic","P.S. 171 Peter G. Van Alst","2017-18",503,65,0.495,0.505,0.272,0.062,0.223,0.93,0.879,NA,19.5,24,NA,NA,9.3,NA,NA,NA
"9285","30Q171","P.S. 171 Peter G. Van Alst","2017-18","90.6","SWD Status","Not SWD","P.S. 171 Peter G. Van Alst","2017-18",503,65,0.495,0.505,0.272,0.062,0.223,0.93,0.879,NA,19.5,24,NA,NA,9.3,NA,NA,NA
"9286","30Q171","P.S. 171 Peter G. Van Alst","2017-18","94.0","ELL Status","ELL","P.S. 171 Peter G. Van Alst","2017-18",503,65,0.495,0.505,0.272,0.062,0.223,0.93,0.879,NA,19.5,24,NA,NA,9.3,NA,NA,NA
"9287","30Q212","P.S. 212","2017-18","93.3","SWD Status","SWD","P.S. 212","2017-18",784,120,0.474,0.526,0.004,0.105,0.163,0.606,0.671,NA,29,25,NA,NA,9.5,NA,NA,NA
"9288","30Q212","P.S. 212","2017-18","95.1","Ethnicity","White","P.S. 212","2017-18",784,120,0.474,0.526,0.004,0.105,0.163,0.606,0.671,NA,29,25,NA,NA,9.5,NA,NA,NA
"9289","30Q212","P.S. 212","2017-18","95.0","ELL Status","Not ELL","P.S. 212","2017-18",784,120,0.474,0.526,0.004,0.105,0.163,0.606,0.671,NA,29,25,NA,NA,9.5,NA,NA,NA
"9290","30Q212","P.S. 212","2017-18","94.6","ELL Status","ELL","P.S. 212","2017-18",784,120,0.474,0.526,0.004,0.105,0.163,0.606,0.671,NA,29,25,NA,NA,9.5,NA,NA,NA
"9291","30Q212","P.S. 212","2017-18","95.3","SWD Status","Not SWD","P.S. 212","2017-18",784,120,0.474,0.526,0.004,0.105,0.163,0.606,0.671,NA,29,25,NA,NA,9.5,NA,NA,NA
"9292","30Q212","P.S. 212","2017-18","s","Ethnicity","Other","P.S. 212","2017-18",784,120,0.474,0.526,0.004,0.105,0.163,0.606,0.671,NA,29,25,NA,NA,9.5,NA,NA,NA
"9293","30Q212","P.S. 212","2017-18","94.9","Gender","Female","P.S. 212","2017-18",784,120,0.474,0.526,0.004,0.105,0.163,0.606,0.671,NA,29,25,NA,NA,9.5,NA,NA,NA
"9294","30Q212","P.S. 212","2017-18","95.0","All Students","All Students","P.S. 212","2017-18",784,120,0.474,0.526,0.004,0.105,0.163,0.606,0.671,NA,29,25,NA,NA,9.5,NA,NA,NA
"9295","30Q212","P.S. 212","2017-18","95.4","Poverty","Not Poverty","P.S. 212","2017-18",784,120,0.474,0.526,0.004,0.105,0.163,0.606,0.671,NA,29,25,NA,NA,9.5,NA,NA,NA
"9296","30Q212","P.S. 212","2017-18","95.0","Gender","Male","P.S. 212","2017-18",784,120,0.474,0.526,0.004,0.105,0.163,0.606,0.671,NA,29,25,NA,NA,9.5,NA,NA,NA
"9297","30Q212","P.S. 212","2017-18","s","Ethnicity","Black","P.S. 212","2017-18",784,120,0.474,0.526,0.004,0.105,0.163,0.606,0.671,NA,29,25,NA,NA,9.5,NA,NA,NA
"9298","30Q212","P.S. 212","2017-18","95.1","Ethnicity","Hispanic","P.S. 212","2017-18",784,120,0.474,0.526,0.004,0.105,0.163,0.606,0.671,NA,29,25,NA,NA,9.5,NA,NA,NA
"9299","30Q212","P.S. 212","2017-18","95.1","Ethnicity","Asian","P.S. 212","2017-18",784,120,0.474,0.526,0.004,0.105,0.163,0.606,0.671,NA,29,25,NA,NA,9.5,NA,NA,NA
"9300","30Q212","P.S. 212","2017-18","94.7","Poverty","Poverty","P.S. 212","2017-18",784,120,0.474,0.526,0.004,0.105,0.163,0.606,0.671,NA,29,25,NA,NA,9.5,NA,NA,NA
"9301","30Q234","P.S. 234","2017-18","s","Ethnicity","Other","P.S. 234","2017-18",522,92,0.475,0.525,0.065,0.303,0.176,0.83,0.744,NA,28,29,NA,NA,10.7,NA,NA,NA
"9302","30Q234","P.S. 234","2017-18","96.2","SWD Status","Not SWD","P.S. 234","2017-18",522,92,0.475,0.525,0.065,0.303,0.176,0.83,0.744,NA,28,29,NA,NA,10.7,NA,NA,NA
"9303","30Q234","P.S. 234","2017-18","94.3","Ethnicity","Hispanic","P.S. 234","2017-18",522,92,0.475,0.525,0.065,0.303,0.176,0.83,0.744,NA,28,29,NA,NA,10.7,NA,NA,NA
"9304","30Q234","P.S. 234","2017-18","94.7","Gender","Male","P.S. 234","2017-18",522,92,0.475,0.525,0.065,0.303,0.176,0.83,0.744,NA,28,29,NA,NA,10.7,NA,NA,NA
"9305","30Q234","P.S. 234","2017-18","95.7","ELL Status","Not ELL","P.S. 234","2017-18",522,92,0.475,0.525,0.065,0.303,0.176,0.83,0.744,NA,28,29,NA,NA,10.7,NA,NA,NA
"9306","30Q234","P.S. 234","2017-18","95.5","All Students","All Students","P.S. 234","2017-18",522,92,0.475,0.525,0.065,0.303,0.176,0.83,0.744,NA,28,29,NA,NA,10.7,NA,NA,NA
"9307","30Q234","P.S. 234","2017-18","96.4","Gender","Female","P.S. 234","2017-18",522,92,0.475,0.525,0.065,0.303,0.176,0.83,0.744,NA,28,29,NA,NA,10.7,NA,NA,NA
"9308","30Q234","P.S. 234","2017-18","s","Ethnicity","Black","P.S. 234","2017-18",522,92,0.475,0.525,0.065,0.303,0.176,0.83,0.744,NA,28,29,NA,NA,10.7,NA,NA,NA
"9309","30Q234","P.S. 234","2017-18","96.4","Poverty","Not Poverty","P.S. 234","2017-18",522,92,0.475,0.525,0.065,0.303,0.176,0.83,0.744,NA,28,29,NA,NA,10.7,NA,NA,NA
"9310","30Q234","P.S. 234","2017-18","92.7","SWD Status","SWD","P.S. 234","2017-18",522,92,0.475,0.525,0.065,0.303,0.176,0.83,0.744,NA,28,29,NA,NA,10.7,NA,NA,NA
"9311","30Q234","P.S. 234","2017-18","96.9","Ethnicity","Asian","P.S. 234","2017-18",522,92,0.475,0.525,0.065,0.303,0.176,0.83,0.744,NA,28,29,NA,NA,10.7,NA,NA,NA
"9312","30Q234","P.S. 234","2017-18","95.2","ELL Status","ELL","P.S. 234","2017-18",522,92,0.475,0.525,0.065,0.303,0.176,0.83,0.744,NA,28,29,NA,NA,10.7,NA,NA,NA
"9313","30Q234","P.S. 234","2017-18","95.4","Poverty","Poverty","P.S. 234","2017-18",522,92,0.475,0.525,0.065,0.303,0.176,0.83,0.744,NA,28,29,NA,NA,10.7,NA,NA,NA
"9314","30Q234","P.S. 234","2017-18","96.0","Ethnicity","White","P.S. 234","2017-18",522,92,0.475,0.525,0.065,0.303,0.176,0.83,0.744,NA,28,29,NA,NA,10.7,NA,NA,NA
"9315","30Q280","P.S. 280","2017-18","95.4","ELL Status","Not ELL","P.S. 280","2017-18",688,115,0.493,0.507,0.015,0.01,0.131,0.949,0.862,NA,25.5,28,NA,NA,8.7,NA,NA,NA
"9316","30Q280","P.S. 280","2017-18","95.3","Ethnicity","Hispanic","P.S. 280","2017-18",688,115,0.493,0.507,0.015,0.01,0.131,0.949,0.862,NA,25.5,28,NA,NA,8.7,NA,NA,NA
"9317","30Q280","P.S. 280","2017-18","95.3","Gender","Female","P.S. 280","2017-18",688,115,0.493,0.507,0.015,0.01,0.131,0.949,0.862,NA,25.5,28,NA,NA,8.7,NA,NA,NA
"9318","30Q280","P.S. 280","2017-18","s","Ethnicity","White","P.S. 280","2017-18",688,115,0.493,0.507,0.015,0.01,0.131,0.949,0.862,NA,25.5,28,NA,NA,8.7,NA,NA,NA
"9319","30Q280","P.S. 280","2017-18","s","Ethnicity","Black","P.S. 280","2017-18",688,115,0.493,0.507,0.015,0.01,0.131,0.949,0.862,NA,25.5,28,NA,NA,8.7,NA,NA,NA
"9320","30Q280","P.S. 280","2017-18","95.4","All Students","All Students","P.S. 280","2017-18",688,115,0.493,0.507,0.015,0.01,0.131,0.949,0.862,NA,25.5,28,NA,NA,8.7,NA,NA,NA
"9321","30Q280","P.S. 280","2017-18","91.2","SWD Status","SWD","P.S. 280","2017-18",688,115,0.493,0.507,0.015,0.01,0.131,0.949,0.862,NA,25.5,28,NA,NA,8.7,NA,NA,NA
"9322","30Q280","P.S. 280","2017-18","95.3","ELL Status","ELL","P.S. 280","2017-18",688,115,0.493,0.507,0.015,0.01,0.131,0.949,0.862,NA,25.5,28,NA,NA,8.7,NA,NA,NA
"9323","30Q280","P.S. 280","2017-18","s","Poverty","Poverty","P.S. 280","2017-18",688,115,0.493,0.507,0.015,0.01,0.131,0.949,0.862,NA,25.5,28,NA,NA,8.7,NA,NA,NA
"9324","30Q280","P.S. 280","2017-18","96.3","SWD Status","Not SWD","P.S. 280","2017-18",688,115,0.493,0.507,0.015,0.01,0.131,0.949,0.862,NA,25.5,28,NA,NA,8.7,NA,NA,NA
"9325","30Q280","P.S. 280","2017-18","95.5","Gender","Male","P.S. 280","2017-18",688,115,0.493,0.507,0.015,0.01,0.131,0.949,0.862,NA,25.5,28,NA,NA,8.7,NA,NA,NA
"9326","30Q280","P.S. 280","2017-18","s","Poverty","Not Poverty","P.S. 280","2017-18",688,115,0.493,0.507,0.015,0.01,0.131,0.949,0.862,NA,25.5,28,NA,NA,8.7,NA,NA,NA
"9327","30Q280","P.S. 280","2017-18","98.6","Ethnicity","Asian","P.S. 280","2017-18",688,115,0.493,0.507,0.015,0.01,0.131,0.949,0.862,NA,25.5,28,NA,NA,8.7,NA,NA,NA
"9328","30Q300","The 30th Avenue School (G&T Citywide)","2017-18","s","SWD Status","Not SWD","The 30th Avenue School (G&T Citywide)","2017-18",457,62,0.505,0.495,0.059,0.313,0.05,0.276,0.298,31,NA,NA,NA,NA,NA,NA,NA,NA
"9329","30Q300","The 30th Avenue School (G&T Citywide)","2017-18","96.2","All Students","All Students","The 30th Avenue School (G&T Citywide)","2017-18",457,62,0.505,0.495,0.059,0.313,0.05,0.276,0.298,31,NA,NA,NA,NA,NA,NA,NA,NA
"9330","30Q300","The 30th Avenue School (G&T Citywide)","2017-18","96.7","Ethnicity","Asian","The 30th Avenue School (G&T Citywide)","2017-18",457,62,0.505,0.495,0.059,0.313,0.05,0.276,0.298,31,NA,NA,NA,NA,NA,NA,NA,NA
"9331","30Q300","The 30th Avenue School (G&T Citywide)","2017-18","s","Ethnicity","Black","The 30th Avenue School (G&T Citywide)","2017-18",457,62,0.505,0.495,0.059,0.313,0.05,0.276,0.298,31,NA,NA,NA,NA,NA,NA,NA,NA
"9332","30Q300","The 30th Avenue School (G&T Citywide)","2017-18","s","Ethnicity","Hispanic","The 30th Avenue School (G&T Citywide)","2017-18",457,62,0.505,0.495,0.059,0.313,0.05,0.276,0.298,31,NA,NA,NA,NA,NA,NA,NA,NA
"9333","30Q300","The 30th Avenue School (G&T Citywide)","2017-18","s","SWD Status","SWD","The 30th Avenue School (G&T Citywide)","2017-18",457,62,0.505,0.495,0.059,0.313,0.05,0.276,0.298,31,NA,NA,NA,NA,NA,NA,NA,NA
"9334","30Q300","The 30th Avenue School (G&T Citywide)","2017-18","s","ELL Status","Not ELL","The 30th Avenue School (G&T Citywide)","2017-18",457,62,0.505,0.495,0.059,0.313,0.05,0.276,0.298,31,NA,NA,NA,NA,NA,NA,NA,NA
"9335","30Q300","The 30th Avenue School (G&T Citywide)","2017-18","s","ELL Status","ELL","The 30th Avenue School (G&T Citywide)","2017-18",457,62,0.505,0.495,0.059,0.313,0.05,0.276,0.298,31,NA,NA,NA,NA,NA,NA,NA,NA
"9336","30Q300","The 30th Avenue School (G&T Citywide)","2017-18","96.4","Poverty","Not Poverty","The 30th Avenue School (G&T Citywide)","2017-18",457,62,0.505,0.495,0.059,0.313,0.05,0.276,0.298,31,NA,NA,NA,NA,NA,NA,NA,NA
"9337","30Q300","The 30th Avenue School (G&T Citywide)","2017-18","95.2","Ethnicity","White","The 30th Avenue School (G&T Citywide)","2017-18",457,62,0.505,0.495,0.059,0.313,0.05,0.276,0.298,31,NA,NA,NA,NA,NA,NA,NA,NA
"9338","30Q300","The 30th Avenue School (G&T Citywide)","2017-18","95.6","Gender","Male","The 30th Avenue School (G&T Citywide)","2017-18",457,62,0.505,0.495,0.059,0.313,0.05,0.276,0.298,31,NA,NA,NA,NA,NA,NA,NA,NA
"9339","30Q300","The 30th Avenue School (G&T Citywide)","2017-18","s","Ethnicity","Other","The 30th Avenue School (G&T Citywide)","2017-18",457,62,0.505,0.495,0.059,0.313,0.05,0.276,0.298,31,NA,NA,NA,NA,NA,NA,NA,NA
"9340","30Q300","The 30th Avenue School (G&T Citywide)","2017-18","97.0","Gender","Female","The 30th Avenue School (G&T Citywide)","2017-18",457,62,0.505,0.495,0.059,0.313,0.05,0.276,0.298,31,NA,NA,NA,NA,NA,NA,NA,NA
"9341","30Q300","The 30th Avenue School (G&T Citywide)","2017-18","95.8","Poverty","Poverty","The 30th Avenue School (G&T Citywide)","2017-18",457,62,0.505,0.495,0.059,0.313,0.05,0.276,0.298,31,NA,NA,NA,NA,NA,NA,NA,NA
"9342","30Q329","East Elmhurst Community School","2017-18","93.3","ELL Status","Not ELL","East Elmhurst Community School","2017-18",380,81,0.453,0.547,0.068,0.026,0.184,0.939,0.805,NA,24.5,30,NA,NA,10,NA,NA,NA
"9343","30Q329","East Elmhurst Community School","2017-18","92.7","Ethnicity","Black","East Elmhurst Community School","2017-18",380,81,0.453,0.547,0.068,0.026,0.184,0.939,0.805,NA,24.5,30,NA,NA,10,NA,NA,NA
"9344","30Q329","East Elmhurst Community School","2017-18","93.9","Ethnicity","Hispanic","East Elmhurst Community School","2017-18",380,81,0.453,0.547,0.068,0.026,0.184,0.939,0.805,NA,24.5,30,NA,NA,10,NA,NA,NA
"9345","30Q329","East Elmhurst Community School","2017-18","93.0","SWD Status","SWD","East Elmhurst Community School","2017-18",380,81,0.453,0.547,0.068,0.026,0.184,0.939,0.805,NA,24.5,30,NA,NA,10,NA,NA,NA
"9346","30Q329","East Elmhurst Community School","2017-18","93.9","All Students","All Students","East Elmhurst Community School","2017-18",380,81,0.453,0.547,0.068,0.026,0.184,0.939,0.805,NA,24.5,30,NA,NA,10,NA,NA,NA
"9347","30Q329","East Elmhurst Community School","2017-18","93.1","Gender","Female","East Elmhurst Community School","2017-18",380,81,0.453,0.547,0.068,0.026,0.184,0.939,0.805,NA,24.5,30,NA,NA,10,NA,NA,NA
"9348","30Q329","East Elmhurst Community School","2017-18","94.5","Gender","Male","East Elmhurst Community School","2017-18",380,81,0.453,0.547,0.068,0.026,0.184,0.939,0.805,NA,24.5,30,NA,NA,10,NA,NA,NA
"9349","30Q329","East Elmhurst Community School","2017-18","s","Poverty","Poverty","East Elmhurst Community School","2017-18",380,81,0.453,0.547,0.068,0.026,0.184,0.939,0.805,NA,24.5,30,NA,NA,10,NA,NA,NA
"9350","30Q329","East Elmhurst Community School","2017-18","s","Ethnicity","Asian","East Elmhurst Community School","2017-18",380,81,0.453,0.547,0.068,0.026,0.184,0.939,0.805,NA,24.5,30,NA,NA,10,NA,NA,NA
"9351","30Q329","East Elmhurst Community School","2017-18","94.5","ELL Status","ELL","East Elmhurst Community School","2017-18",380,81,0.453,0.547,0.068,0.026,0.184,0.939,0.805,NA,24.5,30,NA,NA,10,NA,NA,NA
"9352","30Q329","East Elmhurst Community School","2017-18","s","Ethnicity","Other","East Elmhurst Community School","2017-18",380,81,0.453,0.547,0.068,0.026,0.184,0.939,0.805,NA,24.5,30,NA,NA,10,NA,NA,NA
"9353","30Q329","East Elmhurst Community School","2017-18","s","Ethnicity","White","East Elmhurst Community School","2017-18",380,81,0.453,0.547,0.068,0.026,0.184,0.939,0.805,NA,24.5,30,NA,NA,10,NA,NA,NA
"9354","30Q329","East Elmhurst Community School","2017-18","s","Poverty","Not Poverty","East Elmhurst Community School","2017-18",380,81,0.453,0.547,0.068,0.026,0.184,0.939,0.805,NA,24.5,30,NA,NA,10,NA,NA,NA
"9355","30Q329","East Elmhurst Community School","2017-18","94.1","SWD Status","Not SWD","East Elmhurst Community School","2017-18",380,81,0.453,0.547,0.068,0.026,0.184,0.939,0.805,NA,24.5,30,NA,NA,10,NA,NA,NA
"9356","31R001","P.S. 001 Tottenville","2017-18","90.1","SWD Status","SWD","P.S. 001 Tottenville","2017-18",465,84,0.518,0.482,0.013,0.759,0.288,0.394,0.362,NA,27,28,NA,NA,2,NA,NA,NA
"9357","31R001","P.S. 001 Tottenville","2017-18","93.2","ELL Status","Not ELL","P.S. 001 Tottenville","2017-18",465,84,0.518,0.482,0.013,0.759,0.288,0.394,0.362,NA,27,28,NA,NA,2,NA,NA,NA
"9358","31R001","P.S. 001 Tottenville","2017-18","s","Ethnicity","Asian","P.S. 001 Tottenville","2017-18",465,84,0.518,0.482,0.013,0.759,0.288,0.394,0.362,NA,27,28,NA,NA,2,NA,NA,NA
"9359","31R001","P.S. 001 Tottenville","2017-18","92.7","Gender","Female","P.S. 001 Tottenville","2017-18",465,84,0.518,0.482,0.013,0.759,0.288,0.394,0.362,NA,27,28,NA,NA,2,NA,NA,NA
"9360","31R001","P.S. 001 Tottenville","2017-18","93.8","Gender","Male","P.S. 001 Tottenville","2017-18",465,84,0.518,0.482,0.013,0.759,0.288,0.394,0.362,NA,27,28,NA,NA,2,NA,NA,NA
"9361","31R001","P.S. 001 Tottenville","2017-18","93.2","All Students","All Students","P.S. 001 Tottenville","2017-18",465,84,0.518,0.482,0.013,0.759,0.288,0.394,0.362,NA,27,28,NA,NA,2,NA,NA,NA
"9362","31R001","P.S. 001 Tottenville","2017-18","94.2","SWD Status","Not SWD","P.S. 001 Tottenville","2017-18",465,84,0.518,0.482,0.013,0.759,0.288,0.394,0.362,NA,27,28,NA,NA,2,NA,NA,NA
"9363","31R001","P.S. 001 Tottenville","2017-18","s","Ethnicity","Black","P.S. 001 Tottenville","2017-18",465,84,0.518,0.482,0.013,0.759,0.288,0.394,0.362,NA,27,28,NA,NA,2,NA,NA,NA
"9364","31R001","P.S. 001 Tottenville","2017-18","91.4","Poverty","Poverty","P.S. 001 Tottenville","2017-18",465,84,0.518,0.482,0.013,0.759,0.288,0.394,0.362,NA,27,28,NA,NA,2,NA,NA,NA
"9365","31R001","P.S. 001 Tottenville","2017-18","93.9","Poverty","Not Poverty","P.S. 001 Tottenville","2017-18",465,84,0.518,0.482,0.013,0.759,0.288,0.394,0.362,NA,27,28,NA,NA,2,NA,NA,NA
"9366","31R001","P.S. 001 Tottenville","2017-18","93.7","Ethnicity","Hispanic","P.S. 001 Tottenville","2017-18",465,84,0.518,0.482,0.013,0.759,0.288,0.394,0.362,NA,27,28,NA,NA,2,NA,NA,NA
"9367","31R001","P.S. 001 Tottenville","2017-18","93.1","Ethnicity","White","P.S. 001 Tottenville","2017-18",465,84,0.518,0.482,0.013,0.759,0.288,0.394,0.362,NA,27,28,NA,NA,2,NA,NA,NA
"9368","31R001","P.S. 001 Tottenville","2017-18","93.7","ELL Status","ELL","P.S. 001 Tottenville","2017-18",465,84,0.518,0.482,0.013,0.759,0.288,0.394,0.362,NA,27,28,NA,NA,2,NA,NA,NA
"9369","31R003","P.S. 003 The Margaret Gioiosa School","2017-18","94.2","SWD Status","SWD","P.S. 003 The Margaret Gioiosa School","2017-18",791,137,0.46,0.54,0.001,0.78,0.216,0.3,0.237,32,34,32,NA,6,6.5,NA,NA,NA
"9370","31R003","P.S. 003 The Margaret Gioiosa School","2017-18","94.4","Gender","Female","P.S. 003 The Margaret Gioiosa School","2017-18",791,137,0.46,0.54,0.001,0.78,0.216,0.3,0.237,32,34,32,NA,6,6.5,NA,NA,NA
"9371","31R003","P.S. 003 The Margaret Gioiosa School","2017-18","94.5","Gender","Male","P.S. 003 The Margaret Gioiosa School","2017-18",791,137,0.46,0.54,0.001,0.78,0.216,0.3,0.237,32,34,32,NA,6,6.5,NA,NA,NA
"9372","31R003","P.S. 003 The Margaret Gioiosa School","2017-18","94.5","Ethnicity","Hispanic","P.S. 003 The Margaret Gioiosa School","2017-18",791,137,0.46,0.54,0.001,0.78,0.216,0.3,0.237,32,34,32,NA,6,6.5,NA,NA,NA
"9373","31R003","P.S. 003 The Margaret Gioiosa School","2017-18","94.3","Ethnicity","White","P.S. 003 The Margaret Gioiosa School","2017-18",791,137,0.46,0.54,0.001,0.78,0.216,0.3,0.237,32,34,32,NA,6,6.5,NA,NA,NA
"9374","31R003","P.S. 003 The Margaret Gioiosa School","2017-18","s","ELL Status","Not ELL","P.S. 003 The Margaret Gioiosa School","2017-18",791,137,0.46,0.54,0.001,0.78,0.216,0.3,0.237,32,34,32,NA,6,6.5,NA,NA,NA
"9375","31R003","P.S. 003 The Margaret Gioiosa School","2017-18","93.3","Poverty","Poverty","P.S. 003 The Margaret Gioiosa School","2017-18",791,137,0.46,0.54,0.001,0.78,0.216,0.3,0.237,32,34,32,NA,6,6.5,NA,NA,NA
"9376","31R003","P.S. 003 The Margaret Gioiosa School","2017-18","s","ELL Status","ELL","P.S. 003 The Margaret Gioiosa School","2017-18",791,137,0.46,0.54,0.001,0.78,0.216,0.3,0.237,32,34,32,NA,6,6.5,NA,NA,NA
"9377","31R003","P.S. 003 The Margaret Gioiosa School","2017-18","94.5","SWD Status","Not SWD","P.S. 003 The Margaret Gioiosa School","2017-18",791,137,0.46,0.54,0.001,0.78,0.216,0.3,0.237,32,34,32,NA,6,6.5,NA,NA,NA
"9378","31R003","P.S. 003 The Margaret Gioiosa School","2017-18","s","Ethnicity","Other","P.S. 003 The Margaret Gioiosa School","2017-18",791,137,0.46,0.54,0.001,0.78,0.216,0.3,0.237,32,34,32,NA,6,6.5,NA,NA,NA
"9379","31R003","P.S. 003 The Margaret Gioiosa School","2017-18","94.9","Poverty","Not Poverty","P.S. 003 The Margaret Gioiosa School","2017-18",791,137,0.46,0.54,0.001,0.78,0.216,0.3,0.237,32,34,32,NA,6,6.5,NA,NA,NA
"9380","31R003","P.S. 003 The Margaret Gioiosa School","2017-18","94.4","All Students","All Students","P.S. 003 The Margaret Gioiosa School","2017-18",791,137,0.46,0.54,0.001,0.78,0.216,0.3,0.237,32,34,32,NA,6,6.5,NA,NA,NA
"9381","31R003","P.S. 003 The Margaret Gioiosa School","2017-18","s","Ethnicity","Asian","P.S. 003 The Margaret Gioiosa School","2017-18",791,137,0.46,0.54,0.001,0.78,0.216,0.3,0.237,32,34,32,NA,6,6.5,NA,NA,NA
"9382","31R004","P.S. 004 Maurice Wollin","2017-18","s","ELL Status","Not ELL","P.S. 004 Maurice Wollin","2017-18",745,119,0.434,0.566,0.017,0.678,0.346,0.381,0.372,NA,17,19,NA,12,8.7,NA,NA,6
"9383","31R004","P.S. 004 Maurice Wollin","2017-18","s","Ethnicity","Black","P.S. 004 Maurice Wollin","2017-18",745,119,0.434,0.566,0.017,0.678,0.346,0.381,0.372,NA,17,19,NA,12,8.7,NA,NA,6
"9384","31R004","P.S. 004 Maurice Wollin","2017-18","s","Ethnicity","Other","P.S. 004 Maurice Wollin","2017-18",745,119,0.434,0.566,0.017,0.678,0.346,0.381,0.372,NA,17,19,NA,12,8.7,NA,NA,6
"9385","31R004","P.S. 004 Maurice Wollin","2017-18","94.5","Ethnicity","White","P.S. 004 Maurice Wollin","2017-18",745,119,0.434,0.566,0.017,0.678,0.346,0.381,0.372,NA,17,19,NA,12,8.7,NA,NA,6
"9386","31R004","P.S. 004 Maurice Wollin","2017-18","94.2","SWD Status","SWD","P.S. 004 Maurice Wollin","2017-18",745,119,0.434,0.566,0.017,0.678,0.346,0.381,0.372,NA,17,19,NA,12,8.7,NA,NA,6
"9387","31R004","P.S. 004 Maurice Wollin","2017-18","93.5","Ethnicity","Hispanic","P.S. 004 Maurice Wollin","2017-18",745,119,0.434,0.566,0.017,0.678,0.346,0.381,0.372,NA,17,19,NA,12,8.7,NA,NA,6
"9388","31R004","P.S. 004 Maurice Wollin","2017-18","94.2","Poverty","Poverty","P.S. 004 Maurice Wollin","2017-18",745,119,0.434,0.566,0.017,0.678,0.346,0.381,0.372,NA,17,19,NA,12,8.7,NA,NA,6
"9389","31R004","P.S. 004 Maurice Wollin","2017-18","94.8","Gender","Female","P.S. 004 Maurice Wollin","2017-18",745,119,0.434,0.566,0.017,0.678,0.346,0.381,0.372,NA,17,19,NA,12,8.7,NA,NA,6
"9390","31R004","P.S. 004 Maurice Wollin","2017-18","94.2","Gender","Male","P.S. 004 Maurice Wollin","2017-18",745,119,0.434,0.566,0.017,0.678,0.346,0.381,0.372,NA,17,19,NA,12,8.7,NA,NA,6
"9391","31R004","P.S. 004 Maurice Wollin","2017-18","s","ELL Status","ELL","P.S. 004 Maurice Wollin","2017-18",745,119,0.434,0.566,0.017,0.678,0.346,0.381,0.372,NA,17,19,NA,12,8.7,NA,NA,6
"9392","31R004","P.S. 004 Maurice Wollin","2017-18","94.7","Poverty","Not Poverty","P.S. 004 Maurice Wollin","2017-18",745,119,0.434,0.566,0.017,0.678,0.346,0.381,0.372,NA,17,19,NA,12,8.7,NA,NA,6
"9393","31R004","P.S. 004 Maurice Wollin","2017-18","98.6","Ethnicity","Asian","P.S. 004 Maurice Wollin","2017-18",745,119,0.434,0.566,0.017,0.678,0.346,0.381,0.372,NA,17,19,NA,12,8.7,NA,NA,6
"9394","31R004","P.S. 004 Maurice Wollin","2017-18","94.5","All Students","All Students","P.S. 004 Maurice Wollin","2017-18",745,119,0.434,0.566,0.017,0.678,0.346,0.381,0.372,NA,17,19,NA,12,8.7,NA,NA,6
"9395","31R004","P.S. 004 Maurice Wollin","2017-18","94.6","SWD Status","Not SWD","P.S. 004 Maurice Wollin","2017-18",745,119,0.434,0.566,0.017,0.678,0.346,0.381,0.372,NA,17,19,NA,12,8.7,NA,NA,6
"9396","31R005","P.S. 005 Huguenot","2017-18","95.3","Poverty","Poverty","P.S. 005 Huguenot","2017-18",302,74,0.513,0.487,0.003,0.901,0.235,0.248,0.224,NA,23.5,27,NA,NA,NA,NA,NA,NA
"9397","31R005","P.S. 005 Huguenot","2017-18","94.4","ELL Status","Not ELL","P.S. 005 Huguenot","2017-18",302,74,0.513,0.487,0.003,0.901,0.235,0.248,0.224,NA,23.5,27,NA,NA,NA,NA,NA,NA
"9398","31R005","P.S. 005 Huguenot","2017-18","94.3","Ethnicity","White","P.S. 005 Huguenot","2017-18",302,74,0.513,0.487,0.003,0.901,0.235,0.248,0.224,NA,23.5,27,NA,NA,NA,NA,NA,NA
